theta_z_deg,phi_deg,next_theta_z_deg,ratio,stable
9.00000000,50.00000000,41.92081446,4.65786827,0.00000000
10.00000000,50.00000000,42.18604620,4.21860462,0.00000000
11.00000000,50.00000000,42.45052286,3.85913844,0.00000000
12.00000000,50.00000000,42.71409206,3.55950767,0.00000000
13.00000000,50.00000000,42.97660387,3.30589261,0.00000000
14.00000000,50.00000000,43.23790903,3.08842207,0.00000000
15.00000000,50.00000000,43.49785718,2.89985715,0.00000000
16.00000000,50.00000000,43.75629508,2.73476844,0.00000000
17.00000000,50.00000000,44.01306474,2.58900381,0.00000000
18.00000000,50.00000000,44.26800147,2.45933342,0.00000000
19.00000000,50.00000000,44.52093183,2.34320694,0.00000000
20.00000000,50.00000000,44.77167140,2.23858357,0.00000000
21.00000000,50.00000000,45.02002242,2.14381059,0.00000000
22.00000000,50.00000000,45.26577116,2.05753505,0.00000000
23.00000000,50.00000000,45.50868507,1.97863848,0.00000000
24.00000000,50.00000000,45.74850954,1.90618790,0.00000000
25.00000000,50.00000000,45.98496433,1.83939857,0.00000000
26.00000000,50.00000000,46.21773955,1.77760537,0.00000000
27.00000000,50.00000000,46.44649100,1.72024041,0.00000000
28.00000000,50.00000000,46.67083496,1.66681553,0.00000000
29.00000000,50.00000000,46.89034215,1.61690835,0.00000000
30.00000000,50.00000000,47.10453069,1.57015102,0.00000000
31.00000000,50.00000000,47.31285805,1.52622123,0.00000000
32.00000000,50.00000000,47.51471149,1.48483473,0.00000000
33.00000000,50.00000000,47.70939701,1.44573930,0.00000000
34.00000000,50.00000000,47.89612612,1.40870959,0.00000000
35.00000000,50.00000000,48.07400033,1.37354287,0.00000000
36.00000000,50.00000000,48.24199251,1.34005535,0.00000000
37.00000000,50.00000000,48.39892462,1.30807904,0.00000000
38.00000000,50.00000000,48.54344082,1.27745897,0.00000000
39.00000000,50.00000000,48.67397487,1.24805064,0.00000000
40.00000000,50.00000000,48.78871026,1.21971776,0.00000000
0.00000000,51.00000000,38.95138239,inf,0.00000000
1.00000000,51.00000000,39.23132666,39.23132666,0.00000000
2.00000000,51.00000000,39.51283706,19.75641853,0.00000000
3.00000000,51.00000000,39.79563068,13.26521023,0.00000000
4.00000000,51.00000000,40.07944831,10.01986208,0.00000000
5.00000000,51.00000000,40.36405176,8.07281035,0.00000000
6.00000000,51.00000000,40.64922142,6.77487024,0.00000000
7.00000000,51.00000000,40.93475394,5.84782199,0.00000000
8.00000000,51.00000000,41.22046010,5.15255751,0.00000000
9.00000000,51.00000000,41.50616273,4.61179586,0.00000000
10.00000000,51.00000000,41.79169478,4.17916948,0.00000000
11.00000000,51.00000000,42.07689749,3.82517250,0.00000000
12.00000000,51.00000000,42.36161856,3.53013488,0.00000000
13.00000000,51.00000000,42.64571042,3.28043926,0.00000000
14.00000000,51.00000000,42.92902851,3.06635918,0.00000000
15.00000000,51.00000000,43.21142951,2.88076197,0.00000000
16.00000000,51.00000000,43.49276969,2.71829811,0.00000000
17.00000000,51.00000000,43.77290308,2.57487665,0.00000000
18.00000000,51.00000000,44.05167963,2.44731554,0.00000000
19.00000000,51.00000000,44.32894336,2.33310228,0.00000000
20.00000000,51.00000000,44.60453026,2.23022651,0.00000000
21.00000000,51.00000000,44.87826618,2.13706029,0.00000000
22.00000000,51.00000000,45.14996444,2.05227111,0.00000000
23.00000000,51.00000000,45.41942326,1.97475753,0.00000000
24.00000000,51.00000000,45.68642295,1.90360096,0.00000000
25.00000000,51.00000000,45.95072273,1.83802891,0.00000000
26.00000000,51.00000000,46.21205721,1.77738682,0.00000000
27.00000000,51.00000000,46.47013234,1.72111601,0.00000000
28.00000000,51.00000000,46.72462091,1.66873646,0.00000000
29.00000000,51.00000000,46.97515729,1.61983301,0.00000000
30.00000000,51.00000000,47.22133143,1.57404438,0.00000000
31.00000000,51.00000000,47.46268192,1.53105426,0.00000000
32.00000000,51.00000000,47.69868786,1.49058400,0.00000000
33.00000000,51.00000000,47.92875936,1.45238665,0.00000000
34.00000000,51.00000000,48.15222641,1.41624195,0.00000000
35.00000000,51.00000000,48.36832564,1.38195216,0.00000000
36.00000000,51.00000000,48.57618457,1.34933846,0.00000000
37.00000000,51.00000000,48.77480285,1.31823791,0.00000000
38.00000000,51.00000000,48.96302959,1.28850078,0.00000000
39.00000000,51.00000000,49.13953597,1.25998810,0.00000000
40.00000000,51.00000000,49.30278193,1.23256955,0.00000000
0.00000000,52.00000000,38.33609882,inf,0.00000000
1.00000000,52.00000000,38.63136377,38.63136377,0.00000000
2.00000000,52.00000000,38.92876283,19.46438142,0.00000000
3.00000000,52.00000000,39.22798739,13.07599580,0.00000000
4.00000000,52.00000000,39.52875540,9.88218885,0.00000000
5.00000000,52.00000000,39.83080864,7.96616173,0.00000000
6.00000000,52.00000000,40.13391013,6.68898502,0.00000000
7.00000000,52.00000000,40.43784172,5.77683453,0.00000000
8.00000000,52.00000000,40.74240182,5.09280023,0.00000000
9.00000000,52.00000000,41.04740333,4.56082259,0.00000000
10.00000000,52.00000000,41.35267161,4.13526716,0.00000000
11.00000000,52.00000000,41.65804258,3.78709478,0.00000000
12.00000000,52.00000000,41.96336088,3.49694674,0.00000000
13.00000000,52.00000000,42.26847816,3.25142140,0.00000000
14.00000000,52.00000000,42.57325131,3.04094652,0.00000000
15.00000000,52.00000000,42.87754077,2.85850272,0.00000000
16.00000000,52.00000000,43.18120887,2.69882555,0.00000000
17.00000000,52.00000000,43.48411809,2.55788930,0.00000000
18.00000000,52.00000000,43.78612937,2.43256274,0.00000000
19.00000000,52.00000000,44.08710023,2.32037370,0.00000000
20.00000000,52.00000000,44.38688298,2.21934415,0.00000000
21.00000000,52.00000000,44.68532267,2.12787251,0.00000000
22.00000000,52.00000000,44.98225497,2.04464795,0.00000000
23.00000000,52.00000000,45.27750387,1.96858712,0.00000000
24.00000000,52.00000000,45.57087911,1.89878663,0.00000000
25.00000000,52.00000000,45.86217344,1.83448694,0.00000000
26.00000000,52.00000000,46.15115947,1.77504460,0.00000000
27.00000000,52.00000000,46.43758619,1.71991060,0.00000000
28.00000000,52.00000000,46.72117497,1.66861339,0.00000000
29.00000000,52.00000000,47.00161512,1.62074535,0.00000000
30.00000000,52.00000000,47.27855865,1.57595195,0.00000000
31.00000000,52.00000000,47.55161430,1.53392304,0.00000000
32.00000000,52.00000000,47.82034066,1.49438565,0.00000000
33.00000000,52.00000000,48.08423803,1.45709812,0.00000000
34.00000000,52.00000000,48.34273895,1.42184526,0.00000000
35.00000000,52.00000000,48.59519697,1.38843420,0.00000000
36.00000000,52.00000000,48.84087339,1.35669093,0.00000000
37.00000000,52.00000000,49.07892137,1.32645733,0.00000000
38.00000000,52.00000000,49.30836689,1.29758860,0.00000000
39.00000000,52.00000000,49.52808583,1.26995092,0.00000000
40.00000000,52.00000000,49.73677598,1.24341940,0.00000000
0.00000000,53.00000000,37.68301196,inf,0.00000000
1.00000000,53.00000000,37.99278245,37.99278245,0.00000000
2.00000000,53.00000000,38.30529358,19.15264679,0.00000000
3.00000000,53.00000000,38.62020791,12.87340264,0.00000000
4.00000000,53.00000000,38.93721752,9.73430438,0.00000000
5.00000000,53.00000000,39.25604109,7.85120822,0.00000000
6.00000000,53.00000000,39.57642122,6.59607020,0.00000000
7.00000000,53.00000000,39.89812194,5.69973171,0.00000000
8.00000000,53.00000000,40.22092631,5.02761579,0.00000000
9.00000000,53.00000000,40.54463430,4.50495937,0.00000000
10.00000000,53.00000000,40.86906066,4.08690607,0.00000000
11.00000000,53.00000000,41.19403296,3.74491209,0.00000000
12.00000000,53.00000000,41.51938979,3.45994915,0.00000000
13.00000000,53.00000000,41.84497890,3.21884453,0.00000000
14.00000000,53.00000000,42.17065551,3.01218968,0.00000000
15.00000000,53.00000000,42.49628061,2.83308537,0.00000000
16.00000000,53.00000000,42.82171931,2.67635746,0.00000000
17.00000000,53.00000000,43.14683916,2.53804936,0.00000000
18.00000000,53.00000000,43.47150849,2.41508380,0.00000000
19.00000000,53.00000000,43.79559469,2.30503130,0.00000000
20.00000000,53.00000000,44.11896246,2.20594812,0.00000000
21.00000000,53.00000000,44.44147197,2.11626057,0.00000000
22.00000000,53.00000000,44.76297685,2.03468077,0.00000000
23.00000000,53.00000000,45.08332216,1.96014444,0.00000000
24.00000000,53.00000000,45.40234207,1.89176425,0.00000000
25.00000000,53.00000000,45.71985739,1.82879430,0.00000000
26.00000000,53.00000000,46.03567280,1.77060280,0.00000000
27.00000000,53.00000000,46.34957380,1.71665088,0.00000000
28.00000000,53.00000000,46.66132327,1.66647583,0.00000000
29.00000000,53.00000000,46.97065751,1.61967785,0.00000000
30.00000000,53.00000000,47.27728180,1.57590939,0.00000000
31.00000000,53.00000000,47.58086526,1.53486662,0.00000000
32.00000000,53.00000000,47.88103496,1.49628234,0.00000000
33.00000000,53.00000000,48.17736892,1.45992027,0.00000000
34.00000000,53.00000000,48.46938814,1.42557024,0.00000000
35.00000000,53.00000000,48.75654705,1.39304420,0.00000000
36.00000000,53.00000000,49.03822225,1.36217284,0.00000000
37.00000000,53.00000000,49.31369920,1.33280268,0.00000000
38.00000000,53.00000000,49.58215618,1.30479358,0.00000000
39.00000000,53.00000000,49.84264501,1.27801654,0.00000000
40.00000000,53.00000000,50.09406777,1.25235169,0.00000000
0.00000000,54.00000000,36.99262661,inf,0.00000000
1.00000000,54.00000000,37.31602367,37.31602367,0.00000000
2.00000000,54.00000000,37.64281047,18.82140524,0.00000000
3.00000000,54.00000000,37.97261784,12.65753928,0.00000000
4.00000000,54.00000000,38.30510900,9.57627725,0.00000000
5.00000000,54.00000000,38.63997661,7.72799532,0.00000000
6.00000000,54.00000000,38.97693993,6.49615666,0.00000000
7.00000000,54.00000000,39.31574222,5.61653460,0.00000000
8.00000000,54.00000000,39.65614828,4.95701853,0.00000000
9.00000000,54.00000000,39.99794219,4.44421580,0.00000000
10.00000000,54.00000000,40.34092517,4.03409252,0.00000000
11.00000000,54.00000000,40.68491354,3.69862850,0.00000000
12.00000000,54.00000000,41.02973682,3.41914473,0.00000000
13.00000000,54.00000000,41.37523589,3.18271045,0.00000000
14.00000000,54.00000000,41.72126127,2.98009009,0.00000000
15.00000000,54.00000000,42.06767140,2.80451143,0.00000000
16.00000000,54.00000000,42.41433099,2.65089569,0.00000000
17.00000000,54.00000000,42.76110938,2.51535938,0.00000000
18.00000000,54.00000000,43.10787895,2.39488216,0.00000000
19.00000000,54.00000000,43.45451342,2.28707965,0.00000000
20.00000000,54.00000000,43.80088622,2.19004431,0.00000000
21.00000000,54.00000000,44.14686873,2.10223184,0.00000000
22.00000000,54.00000000,44.49232850,2.02237857,0.00000000
23.00000000,54.00000000,44.83712728,1.94944032,0.00000000
24.00000000,54.00000000,45.18111898,1.88254662,0.00000000
25.00000000,54.00000000,45.52414745,1.82096590,0.00000000
26.00000000,54.00000000,45.86604402,1.76407862,0.00000000
27.00000000,54.00000000,46.20662478,1.71135647,0.00000000
28.00000000,54.00000000,46.54568759,1.66234599,0.00000000
29.00000000,54.00000000,46.88300861,1.61665547,0.00000000
30.00000000,54.00000000,47.21833850,1.57394462,0.00000000
31.00000000,54.00000000,47.55139797,1.53391606,0.00000000
32.00000000,54.00000000,47.88187267,1.49630852,0.00000000
33.00000000,54.00000000,48.20940734,1.46089113,0.00000000
34.00000000,54.00000000,48.53359891,1.42745879,0.00000000
35.00000000,54.00000000,48.85398845,1.39582824,0.00000000
36.00000000,54.00000000,49.17005166,1.36583477,0.00000000
37.00000000,54.00000000,49.48118762,1.33732940,0.00000000
38.00000000,54.00000000,49.78670535,1.31017646,0.00000000
39.00000000,54.00000000,50.08580761,1.28425148,0.00000000
40.00000000,54.00000000,50.37757146,1.25943929,0.00000000
0.00000000,55.00000000,36.26552910,inf,0.00000000
1.00000000,55.00000000,36.60160230,36.60160230,0.00000000
2.00000000,55.00000000,36.94176058,18.47088029,0.00000000
3.00000000,55.00000000,37.28560030,12.42853343,0.00000000
4.00000000,55.00000000,37.63275310,9.40818828,0.00000000
5.00000000,55.00000000,37.98288282,7.59657656,0.00000000
6.00000000,55.00000000,38.33568258,6.38928043,0.00000000
7.00000000,55.00000000,38.69087206,5.52726744,0.00000000
8.00000000,55.00000000,39.04819498,4.88102437,0.00000000
9.00000000,55.00000000,39.40741672,4.37860186,0.00000000
10.00000000,55.00000000,39.76832212,3.97683221,0.00000000
11.00000000,55.00000000,40.13071337,3.64824667,0.00000000
12.00000000,55.00000000,40.49440807,3.37453401,0.00000000
13.00000000,55.00000000,40.85923733,3.14301826,0.00000000
14.00000000,55.00000000,41.22504402,2.94464600,0.00000000
15.00000000,55.00000000,41.59168102,2.77277873,0.00000000
16.00000000,55.00000000,41.95900960,2.62243810,0.00000000
17.00000000,55.00000000,42.32689777,2.48981752,0.00000000
18.00000000,55.00000000,42.69521869,2.37195659,0.00000000
19.00000000,55.00000000,43.06384908,2.26651837,0.00000000
20.00000000,55.00000000,43.43266761,2.17163338,0.00000000
21.00000000,55.00000000,43.80155324,2.08578825,0.00000000
22.00000000,55.00000000,44.17038354,2.00774471,0.00000000
23.00000000,55.00000000,44.53903290,1.93647969,0.00000000
24.00000000,55.00000000,44.90737064,1.87114044,0.00000000
25.00000000,55.00000000,45.27525899,1.81101036,0.00000000
26.00000000,55.00000000,45.64255091,1.75548273,0.00000000
27.00000000,55.00000000,46.00908766,1.70404028,0.00000000
28.00000000,55.00000000,46.37469616,1.65623915,0.00000000
29.00000000,55.00000000,46.73918595,1.61169607,0.00000000
30.00000000,55.00000000,47.10234594,1.57007820,0.00000000
31.00000000,55.00000000,47.46394048,1.53109485,0.00000000
32.00000000,55.00000000,47.82370503,1.49449078,0.00000000
33.00000000,55.00000000,48.18134116,1.46004064,0.00000000
34.00000000,55.00000000,48.53651062,1.42754443,0.00000000
35.00000000,55.00000000,48.88882855,1.39682367,0.00000000
36.00000000,55.00000000,49.23785543,1.36771821,0.00000000
37.00000000,55.00000000,49.58308759,1.34008345,0.00000000
38.00000000,55.00000000,49.92394588,1.31378805,0.00000000
39.00000000,55.00000000,50.25976218,1.28871185,0.00000000
40.00000000,55.00000000,50.58976307,1.26474408,0.00000000
0.00000000,56.00000000,35.50240173,inf,0.00000000
1.00000000,56.00000000,35.85012208,35.85012208,0.00000000
2.00000000,56.00000000,36.20267223,18.10133612,0.00000000
3.00000000,56.00000000,36.55961165,12.18653722,0.00000000
4.00000000,56.00000000,36.92053787,9.23013447,0.00000000
5.00000000,56.00000000,37.28508338,7.45701668,0.00000000
6.00000000,56.00000000,37.65291252,6.27548542,0.00000000
7.00000000,56.00000000,38.02371877,5.43195982,0.00000000
8.00000000,56.00000000,38.39722207,4.79965276,0.00000000
9.00000000,56.00000000,38.77316641,4.30812960,0.00000000
10.00000000,56.00000000,39.15131753,3.91513175,0.00000000
11.00000000,56.00000000,39.53146077,3.59376916,0.00000000
12.00000000,56.00000000,39.91339901,3.32611658,0.00000000
13.00000000,56.00000000,40.29695081,3.09976545,0.00000000
14.00000000,56.00000000,40.68194854,2.90585347,0.00000000
15.00000000,56.00000000,41.06823665,2.73788244,0.00000000
16.00000000,56.00000000,41.45567001,2.59097938,0.00000000
17.00000000,56.00000000,41.84411228,2.46141837,0.00000000
18.00000000,56.00000000,42.23343435,2.34630191,0.00000000
19.00000000,56.00000000,42.62351270,2.24334277,0.00000000
20.00000000,56.00000000,43.01422793,2.15071140,0.00000000
21.00000000,56.00000000,43.40546313,2.06692682,0.00000000
22.00000000,56.00000000,43.79710226,1.99077738,0.00000000
23.00000000,56.00000000,44.18902852,1.92126211,0.00000000
24.00000000,56.00000000,44.58112260,1.85754678,0.00000000
25.00000000,56.00000000,44.97326079,1.79893043,0.00000000
26.00000000,56.00000000,45.36531303,1.74481973,0.00000000
27.00000000,56.00000000,45.75714077,1.69470892,0.00000000
28.00000000,56.00000000,46.14859456,1.64816409,0.00000000
29.00000000,56.00000000,46.53951145,1.60481074,0.00000000
30.00000000,56.00000000,46.92971209,1.56432374,0.00000000
31.00000000,56.00000000,47.31899735,1.52641927,0.00000000
32.00000000,56.00000000,47.70714462,1.49084827,0.00000000
33.00000000,56.00000000,48.09390343,1.45739101,0.00000000
34.00000000,56.00000000,48.47899049,1.42585266,0.00000000
35.00000000,56.00000000,48.86208386,1.39605954,0.00000000
36.00000000,56.00000000,49.24281615,1.36785600,0.00000000
37.00000000,56.00000000,49.62076652,1.34110180,0.00000000
38.00000000,56.00000000,49.99545117,1.31566977,0.00000000
39.00000000,56.00000000,50.36631197,1.29144390,0.00000000
40.00000000,56.00000000,50.73270293,1.26831757,0.00000000
0.00000000,57.00000000,34.70403686,inf,0.00000000
1.00000000,57.00000000,35.06229049,35.06229049,0.00000000
2.00000000,57.00000000,35.42617048,17.71308524,0.00000000
3.00000000,57.00000000,35.79519737,11.93173246,0.00000000
4.00000000,57.00000000,36.16893245,9.04223311,0.00000000
5.00000000,57.00000000,36.54697451,7.30939490,0.00000000
6.00000000,57.00000000,36.92895681,6.15482613,0.00000000
7.00000000,57.00000000,37.31454415,5.33064916,0.00000000
8.00000000,57.00000000,37.70343025,4.71292878,0.00000000
9.00000000,57.00000000,38.09533517,4.23281502,0.00000000
10.00000000,57.00000000,38.49000299,3.84900030,0.00000000
11.00000000,57.00000000,38.88719957,3.53519996,0.00000000
12.00000000,57.00000000,39.28671047,3.27389254,0.00000000
13.00000000,57.00000000,39.68833900,3.05294915,0.00000000
14.00000000,57.00000000,40.09190431,2.86370745,0.00000000
15.00000000,57.00000000,40.49723968,2.69981598,0.00000000
16.00000000,57.00000000,40.90419076,2.55651192,0.00000000
17.00000000,57.00000000,41.31261399,2.43015376,0.00000000
18.00000000,57.00000000,41.72237498,2.31790972,0.00000000
19.00000000,57.00000000,42.13334698,2.21754458,0.00000000
20.00000000,57.00000000,42.54540933,2.12727047,0.00000000
21.00000000,57.00000000,42.95844597,2.04564028,0.00000000
22.00000000,57.00000000,43.37234385,1.97147018,0.00000000
23.00000000,57.00000000,43.78699138,1.90378223,0.00000000
24.00000000,57.00000000,44.20227679,1.84176153,0.00000000
25.00000000,57.00000000,44.61808643,1.78472346,0.00000000
26.00000000,57.00000000,45.03430293,1.73208857,0.00000000
27.00000000,57.00000000,45.45080329,1.68336308,0.00000000
28.00000000,57.00000000,45.86745675,1.63812346,0.00000000
29.00000000,57.00000000,46.28412246,1.59600422,0.00000000
30.00000000,57.00000000,46.70064693,1.55668823,0.00000000
31.00000000,57.00000000,47.11686110,1.51989875,0.00000000
32.00000000,57.00000000,47.53257712,1.48539303,0.00000000
33.00000000,57.00000000,47.94758462,1.45295711,0.00000000
34.00000000,57.00000000,48.36164643,1.42240137,0.00000000
35.00000000,57.00000000,48.77449362,1.39355696,0.00000000
36.00000000,57.00000000,49.18581976,1.36627277,0.00000000
37.00000000,57.00000000,49.59527415,1.34041281,0.00000000
38.00000000,57.00000000,50.00245380,1.31585405,0.00000000
39.00000000,57.00000000,50.40689397,1.29248446,0.00000000
40.00000000,57.00000000,50.80805676,1.27020142,0.00000000
0.00000000,58.00000000,33.87135044,inf,0.00000000
1.00000000,58.00000000,34.23893318,34.23893318,0.00000000
2.00000000,58.00000000,34.61299240,17.30649620,0.00000000
3.00000000,58.00000000,34.99300811,11.66433604,0.00000000
4.00000000,58.00000000,35.37850356,8.84462589,0.00000000
5.00000000,58.00000000,35.76904199,7.15380840,0.00000000
6.00000000,58.00000000,36.16422346,6.02737058,0.00000000
7.00000000,58.00000000,36.56368201,5.22338314,0.00000000
8.00000000,58.00000000,36.96708286,4.62088536,0.00000000
9.00000000,58.00000000,37.37411985,4.15267998,0.00000000
10.00000000,58.00000000,37.78451303,3.77845130,0.00000000
11.00000000,58.00000000,38.19800639,3.47254604,0.00000000
12.00000000,58.00000000,38.61436567,3.21786381,0.00000000
13.00000000,58.00000000,39.03337642,3.00256742,0.00000000
14.00000000,58.00000000,39.45484202,2.81820300,0.00000000
15.00000000,58.00000000,39.87858193,2.65857213,0.00000000
16.00000000,58.00000000,40.30442992,2.51902687,0.00000000
17.00000000,58.00000000,40.73223244,2.39601367,0.00000000
18.00000000,58.00000000,41.16184705,2.28676928,0.00000000
19.00000000,58.00000000,41.59314083,2.18911268,0.00000000
20.00000000,58.00000000,42.02598891,2.10129945,0.00000000
21.00000000,58.00000000,42.46027295,2.02191776,0.00000000
22.00000000,58.00000000,42.89587965,1.94981271,0.00000000
23.00000000,58.00000000,43.33269925,1.88403040,0.00000000
24.00000000,58.00000000,43.77062396,1.82377600,0.00000000
25.00000000,58.00000000,44.20954642,1.76838186,0.00000000
26.00000000,58.00000000,44.64935796,1.71728300,0.00000000
27.00000000,58.00000000,45.08994687,1.66999803,0.00000000
28.00000000,58.00000000,45.53119648,1.62611416,0.00000000
29.00000000,58.00000000,45.97298310,1.58527528,0.00000000
30.00000000,58.00000000,46.41517371,1.54717246,0.00000000
31.00000000,58.00000000,46.85762347,1.51153624,0.00000000
32.00000000,58.00000000,47.30017287,1.47813040,0.00000000
33.00000000,58.00000000,47.74264448,1.44674680,0.00000000
34.00000000,58.00000000,48.18483936,1.41720116,0.00000000
35.00000000,58.00000000,48.62653279,1.38932951,0.00000000
36.00000000,58.00000000,49.06746935,1.36298526,0.00000000
37.00000000,58.00000000,49.50735727,1.33803668,0.00000000
38.00000000,58.00000000,49.94586164,1.31436478,0.00000000
39.00000000,58.00000000,50.38259650,1.29186145,0.00000000
40.00000000,58.00000000,50.81711529,1.27042788,0.00000000
0.00000000,59.00000000,33.00539442,inf,0.00000000
1.00000000,59.00000000,33.38100777,33.38100777,0.00000000
2.00000000,59.00000000,33.76400192,16.88200096,0.00000000
3.00000000,59.00000000,34.15381537,11.38460512,0.00000000
4.00000000,59.00000000,34.54993209,8.63748302,0.00000000
5.00000000,59.00000000,34.95187824,6.99037565,0.00000000
6.00000000,59.00000000,35.35921910,5.89320318,0.00000000
7.00000000,59.00000000,35.77155611,5.11022230,0.00000000
8.00000000,59.00000000,36.18852409,4.52356551,0.00000000
9.00000000,59.00000000,36.60978864,4.06775429,0.00000000
10.00000000,59.00000000,37.03504368,3.70350437,0.00000000
11.00000000,59.00000000,37.46400910,3.40581901,0.00000000
12.00000000,59.00000000,37.89642860,3.15803572,0.00000000
13.00000000,59.00000000,38.33206762,2.94862059,0.00000000
14.00000000,59.00000000,38.77071141,2.76933653,0.00000000
15.00000000,59.00000000,39.21216313,2.61414421,0.00000000
16.00000000,59.00000000,39.65624216,2.47851514,0.00000000
17.00000000,59.00000000,40.10278242,2.35898720,0.00000000
18.00000000,59.00000000,40.55163072,2.25286837,0.00000000
19.00000000,59.00000000,41.00264526,2.15803396,0.00000000
20.00000000,59.00000000,41.45569412,2.07278471,0.00000000
21.00000000,59.00000000,41.91065375,1.99574542,0.00000000
22.00000000,59.00000000,42.36740754,1.92579125,0.00000000
23.00000000,59.00000000,42.82584439,1.86199323,0.00000000
24.00000000,59.00000000,43.28585716,1.80357738,0.00000000
25.00000000,59.00000000,43.74734125,1.74989365,0.00000000
26.00000000,59.00000000,44.21019295,1.70039204,0.00000000
27.00000000,59.00000000,44.67430791,1.65460400,0.00000000
28.00000000,59.00000000,45.13957929,1.61212783,0.00000000
29.00000000,59.00000000,45.60589600,1.57261710,0.00000000
30.00000000,59.00000000,46.07314058,1.53577135,0.00000000
31.00000000,59.00000000,46.54118706,1.50132861,0.00000000
32.00000000,59.00000000,47.00989839,1.46905932,0.00000000
33.00000000,59.00000000,47.47912371,1.43876132,0.00000000
34.00000000,59.00000000,47.94869519,1.41025574,0.00000000
35.00000000,59.00000000,48.41842438,1.38338355,0.00000000
36.00000000,59.00000000,48.88809809,1.35800272,0.00000000
37.00000000,59.00000000,49.35747354,1.33398577,0.00000000
38.00000000,59.00000000,49.82627265,1.31121770,0.00000000
39.00000000,59.00000000,50.29417544,1.28959424,0.00000000
40.00000000,59.00000000,50.76081200,1.26902030,0.00000000
0.00000000,60.00000000,32.10736783,inf,0.00000000
1.00000000,60.00000000,32.48961639,32.48961639,0.00000000
2.00000000,60.00000000,32.88020381,16.44010191,0.00000000
3.00000000,60.00000000,33.27852676,11.09284225,0.00000000
4.00000000,60.00000000,33.68402926,8.42100731,0.00000000
5.00000000,60.00000000,34.09619950,6.81923990,0.00000000
6.00000000,60.00000000,34.51456679,5.75242780,0.00000000
7.00000000,60.00000000,34.93869862,4.99124266,0.00000000
8.00000000,60.00000000,35.36819788,4.42102474,0.00000000
9.00000000,60.00000000,35.80270027,3.97807781,0.00000000
10.00000000,60.00000000,36.24187176,3.62418718,0.00000000
11.00000000,60.00000000,36.68540627,3.33503693,0.00000000
12.00000000,60.00000000,37.13302344,3.09441862,0.00000000
13.00000000,60.00000000,37.58446653,2.89111281,0.00000000
14.00000000,60.00000000,38.03950046,2.71710718,0.00000000
15.00000000,60.00000000,38.49790989,2.56652733,0.00000000
16.00000000,60.00000000,38.95949750,2.43496859,0.00000000
17.00000000,60.00000000,39.42408223,2.31906366,0.00000000
18.00000000,60.00000000,39.89149773,2.21619432,0.00000000
19.00000000,60.00000000,40.36159073,2.12429425,0.00000000
20.00000000,60.00000000,40.83421961,2.04171098,0.00000000
21.00000000,60.00000000,41.30925289,1.96710728,0.00000000
22.00000000,60.00000000,41.78656780,1.89938945,0.00000000
23.00000000,60.00000000,42.26604887,1.83765430,0.00000000
24.00000000,60.00000000,42.74758653,1.78114944,0.00000000
25.00000000,60.00000000,43.23107562,1.72924302,0.00000000
26.00000000,60.00000000,43.71641395,1.68140054,0.00000000
27.00000000,60.00000000,44.20350081,1.63716670,0.00000000
28.00000000,60.00000000,44.69223531,1.59615126,0.00000000
29.00000000,60.00000000,45.18251473,1.55801775,0.00000000
30.00000000,60.00000000,45.67423267,1.52247442,0.00000000
31.00000000,60.00000000,46.16727710,1.48926700,0.00000000
32.00000000,60.00000000,46.66152814,1.45817275,0.00000000
33.00000000,60.00000000,47.15685565,1.42899563,0.00000000
34.00000000,60.00000000,47.65311650,1.40156225,0.00000000
35.00000000,60.00000000,48.15015146,1.37571861,0.00000000
36.00000000,60.00000000,48.64778165,1.35132727,0.00000000
37.00000000,60.00000000,49.14580444,1.32826498,0.00000000
38.00000000,60.00000000,49.64398866,1.30642075,0.00000000
39.00000000,60.00000000,50.14206900,1.28569408,0.00000000
40.00000000,60.00000000,50.63973938,1.26599348,0.00000000
0.00000000,61.00000000,31.17862592,inf,0.00000000
1.00000000,61.00000000,31.56601672,31.56601672,0.00000000
2.00000000,61.00000000,31.96275636,15.98137818,0.00000000
3.00000000,61.00000000,32.36820013,10.78940004,0.00000000
4.00000000,61.00000000,32.78175218,8.19543805,0.00000000
5.00000000,61.00000000,33.20286246,6.64057249,0.00000000
6.00000000,61.00000000,33.63102370,5.60517062,0.00000000
7.00000000,61.00000000,34.06576862,4.86653837,0.00000000
8.00000000,61.00000000,34.50666713,4.31333339,0.00000000
9.00000000,61.00000000,34.95332375,3.88370264,0.00000000
10.00000000,61.00000000,35.40537513,3.54053751,0.00000000
11.00000000,61.00000000,35.86248765,3.26022615,0.00000000
12.00000000,61.00000000,36.32435520,3.02702960,0.00000000
13.00000000,61.00000000,36.79069710,2.83005362,0.00000000
14.00000000,61.00000000,37.26125604,2.66151829,0.00000000
15.00000000,61.00000000,37.73579618,2.51571975,0.00000000
16.00000000,61.00000000,38.21410142,2.38838134,0.00000000
17.00000000,61.00000000,38.69597359,2.27623374,0.00000000
18.00000000,61.00000000,39.18123087,2.17673505,0.00000000
19.00000000,61.00000000,39.66970623,2.08787928,0.00000000
20.00000000,61.00000000,40.16124587,2.00806229,0.00000000
21.00000000,61.00000000,40.65570785,1.93598609,0.00000000
22.00000000,61.00000000,41.15296057,1.87058912,0.00000000
23.00000000,61.00000000,41.65288147,1.81099485,0.00000000
