theta_LD_deg,speed_m_s,delta_psi_deg,theta_TO_deg,v_TO_m_s
16.5,1.5,2.56440873,18.2596004,1.35969306
16.5,1.55,2.71416125,18.2417047,1.40634757
16.5,1.6,2.86669616,18.2238718,1.45308589
16.5,1.65,3.02193715,18.2061221,1.49990617
16.5,1.7,3.17981394,18.1884738,1.54680655
16.5,1.75,3.340262,18.1709434,1.59378511
16.5,1.8,3.50322223,18.1535454,1.64083992
16.5,1.85,3.6686407,18.1362929,1.68796903
16.5,1.9,3.83646836,18.1191973,1.7351705
16.5,1.95,4.00666071,18.1022688,1.78244238
16.5,2,4.1791776,18.085516,1.82978276
16.5,2.05,4.35398293,18.0689465,1.87718974
16.5,2.1,4.53104442,18.0525669,1.92466143
16.5,2.15,4.71033337,18.0363824,1.97219599
16.5,2.2,4.89182444,18.0203978,2.0197916
16.5,2.25,5.07549546,18.0046166,2.06744648
16.5,2.3,5.2613272,17.9890418,2.11515889
16.5,2.35,5.44930322,17.9736757,2.16292714
16.5,2.4,5.63940968,17.9585197,2.21074955
16.5,2.45,5.83163519,17.9435751,2.25862452
16.5,2.5,6.02597067,17.9288423,2.30655048
16.5,2.55,6.22240918,17.9143214,2.35452589
16.5,2.6,6.42094584,17.9000121,2.40254926
16.5,2.65,6.62157767,17.8859136,2.45061916
16.5,2.7,6.8243035,17.8720251,2.49873417
16.5,2.75,7.02912387,17.8583451,2.54689296
16.5,2.8,7.23604093,17.8448721,2.5950942
16.5,2.85,7.44505835,17.8316043,2.64333661
16.5,2.9,7.65618126,17.8185398,2.69161896
16.5,2.95,7.86941616,17.8056764,2.73994007
16.5,3,8.08477086,17.7930118,2.78829877
16.5,3.05,8.3022544,17.7805435,2.83669395
16.5,3.1,8.52187703,17.7682691,2.88512453
16.5,3.15,8.74365012,17.756186,2.93358945
16.5,3.2,8.96758616,17.7442913,2.98208773
16.5,3.25,9.19369864,17.7325825,3.03061837
16.5,3.3,9.4220021,17.7210566,3.07918043
16.5,3.35,9.65251203,17.7097108,3.127773
16.5,3.4,9.88524488,17.6985423,3.17639521
16.5,3.45,10.120218,17.6875482,3.2250462
16.5,3.5,10.3574496,17.6767255,3.27372514
17,1,1.2752484,18.9873026,0.898613702
17,1.05,1.39467169,18.970043,0.944371218
17,1.1,1.51813728,18.9525027,0.990223209
17,1.15,1.64549341,18.934728,1.03616947
17,1.2,1.77659578,18.9167625,1.08220954
17,1.25,1.9113077,18.8986467,1.12834267
17,1.3,2.04950019,18.880419,1.17456792
17,1.35,2.19105199,18.8621145,1.22088416
17,1.4,2.33584942,18.8437661,1.26729007
17,1.45,2.48378627,18.8254039,1.31378421
17,1.5,2.63476358,18.8070556,1.36036502
17,1.55,2.78868945,18.7887464,1.40703082
17,1.6,2.9454787,18.7704994,1.45377987
17,1.65,3.10505267,18.7523352,1.50061038
17,1.7,3.26733888,18.7342729,1.54752047
17,1.75,3.43227074,18.7163291,1.59450827
17,1.8,3.59978725,18.6985189,1.64157186
17,1.85,3.76983271,18.6808558,1.68870932
17,1.9,3.94235639,18.6633515,1.73591873
17,1.95,4.11731231,18.6460164,1.78319817
17,2,4.2946589,18.6288597,1.83054574
17,2.05,4.47435879,18.6118891,1.87795954
17,2.1,4.6563785,18.5951112,1.92543773
17,2.15,4.84068827,18.5785318,1.97297848
17,2.2,5.02726178,18.5621556,2.02057997
17,2.25,5.21607595,18.5459865,2.06824046
17,2.3,5.40711076,18.5300275,2.11595821
17,2.35,5.60034903,18.5142809,2.16373153
17,2.4,5.79577629,18.4987485,2.21155879
17,2.45,5.99338057,18.4834315,2.25943837
17,2.5,6.19315226,18.4683304,2.30736872
17,2.55,6.395084,18.4534454,2.35534831
17,2.6,6.5991705,18.4387763,2.40337568
17,2.65,6.80540846,18.4243223,2.45144939
17,2.7,7.01379645,18.4100825,2.49956804
17,2.75,7.22433475,18.3960556,2.5477303
17,2.8,7.43702536,18.3822401,2.59593484
17,2.85,7.65187181,18.3686342,2.64418042
17,2.9,7.86887913,18.3552358,2.69246579
17,2.95,8.08805378,18.342043,2.74078978
17,3,8.30940353,18.3290532,2.78915124
17,3.05,8.53293748,18.3162641,2.83754906
17,3.1,8.75866591,18.3036732,2.88598215
17,3.15,8.98660029,18.2912778,2.93444949
17,3.2,9.21675322,18.2790751,2.98295007
17,3.25,9.44913835,18.2670624,3.03148292
17,3.3,9.6837704,18.2552369,3.08004709
17,3.35,9.92066505,18.2435956,3.12864169
17,3.4,10.159839,18.2321356,3.17726584
17,3.45,10.4013098,18.220854,3.22591868
17,3.5,10.645096,18.2097479,3.2745994
17.5,1,1.30861492,19.5380766,0.899150484
17.5,1.05,1.43120707,19.5204608,0.94492673
17.5,1.1,1.55795456,19.5025562,0.990796633
17.5,1.15,1.68870172,19.4844098,1.03676001
17.5,1.2,1.82330045,19.466066,1.08281642
17.5,1.25,1.96161045,19.4475664,1.12896514
17.5,1.3,2.10349925,19.4289498,1.17520526
17.5,1.35,2.24884225,19.4102524,1.22153566
17.5,1.4,2.39752261,19.3915077,1.26795506
17.5,1.45,2.54943114,19.3727465,1.31446205
17.5,1.5,2.70446603,19.353997,1.36105508
17.5,1.55,2.86253271,19.3352852,1.40773251
17.5,1.6,3.02354349,19.3166346,1.45449264
17.5,1.65,3.18741735,19.2980665,1.50133367
17.5,1.7,3.3540796,19.2796003,1.54825378
17.5,1.75,3.52346158,19.2612531,1.5952511
17.5,1.8,3.69550039,19.2430406,1.64232374
17.5,1.85,3.87013852,19.2249764,1.68946982
17.5,1.9,4.04732361,19.2070727,1.73668742
17.5,1.95,4.22700813,19.1893403,1.78397465
17.5,2,4.40914911,19.1717885,1.83132962
17.5,2.05,4.59370786,19.1544253,1.87875048
17.5,2.1,4.78064973,19.1372577,1.92623538
17.5,2.15,4.96994385,19.1202916,1.97378251
17.5,2.2,5.16156289,19.1035319,2.02139008
17.5,2.25,5.35548288,19.0869825,2.06905635
17.5,2.3,5.55168296,19.0706468,2.11677961
17.5,2.35,5.75014523,19.0545272,2.16455818
17.5,2.4,5.95085453,19.0386256,2.21239044
17.5,2.45,6.15379829,19.0229431,2.26027478
17.5,2.5,6.35896639,19.0074806,2.30820967
17.5,2.55,6.566351,18.9922381,2.3561936
17.5,2.6,6.77594641,18.9772155,2.40422509
17.5,2.65,6.98774899,18.9624122,2.45230274
17.5,2.7,7.20175698,18.9478273,2.50042515
17.5,2.75,7.41797045,18.9334594,2.54859099
17.5,2.8,7.63639118,18.9193071,2.59679896
17.5,2.85,7.85702255,18.9053686,2.6450478
17.5,2.9,8.07986948,18.8916419,2.6933363
17.5,2.95,8.30493836,18.8781248,2.74166328
17.5,3,8.53223692,18.864815,2.79002759
17.5,3.05,8.76177426,18.8517102,2.83842813
17.5,3.1,8.9935607,18.8388076,2.88686383
17.5,3.15,9.22760778,18.8261046,2.93533367
17.5,3.2,9.46392818,18.8135985,2.98383663
17.5,3.25,9.70253571,18.8012865,3.03237176
17.5,3.3,9.94344521,18.7891656,3.08093812
17.5,3.35,10.1866726,18.777233,3.12953482
17.5,3.4,10.4322347,18.7654857,3.17816097
17.5,3.45,10.6801493,18.7539206,3.22681573
17.5,3.5,10.9304353,18.742535,3.2754983
18,1,1.34162674,20.0882051,0.89970089
18,1.05,1.46735807,20.0702452,0.945496377
18,1.1,1.59735724,20.0519884,0.991384685
18,1.15,1.73146474,20.0334824,1.03736566
18,1.2,1.86952871,20.0147724,1.08343886
18,1.25,2.01140526,19.9959008,1.1296036
18,1.3,2.15695846,19.9769073,1.17585901
18,1.35,2.30606042,19.9578288,1.22220397
18,1.4,2.45859117,19.9386994,1.26863726
18,1.45,2.6144385,19.9195505,1.31515746
18,1.5,2.7734978,19.9004112,1.36176307
18,1.55,2.93567182,19.8813078,1.40845248
18,1.6,3.10087038,19.8622645,1.455224
18,1.65,3.26901008,19.8433032,1.50207587
18,1.7,3.44001402,19.8244435,1.54900629
18,1.75,3.61381149,19.8057032,1.59601342
18,1.8,3.79033763,19.7870983,1.6430954
18,1.85,3.96953316,19.7686428,1.69025035
18,1.9,4.15134405,19.7503493,1.73747639
18,1.95,4.33572122,19.7322289,1.78477165
18,2,4.52262027,19.714291,1.83213427
18,2.05,4.7120012,19.6965442,1.87956239
18,2.1,4.90382814,19.6789955,1.92705421
18,2.15,5.09806911,19.661651,1.97460792
18,2.2,5.29469577,19.6445159,2.02222177
18,2.25,5.49368322,19.6275944,2.069894
18,2.3,5.69500976,19.6108897,2.11762295
18,2.35,5.89865671,19.5944047,2.16540693
18,2.4,6.10460824,19.5781411,2.21324435
18,2.45,6.31285116,19.5621003,2.26113361
18,2.5,6.52337479,19.5462832,2.30907319
18,2.55,6.73617082,19.5306901,2.35706158
18,2.6,6.95123313,19.5153206,2.40509734
18,2.65,7.16855769,19.5001745,2.45317905
18,2.7,7.38814244,19.4852506,2.50130534
18,2.75,7.60998719,19.4705478,2.54947489
18,2.8,7.83409348,19.4560645,2.5976864
18,2.85,8.06046453,19.4417991,2.64593862
18,2.9,8.28910512,19.4277496,2.69423035
18,2.95,8.52002153,19.4139138,2.7425604
18,3,8.75322147,19.4002893,2.79092766
18,3.05,8.988714,19.3868737,2.83933102
18,3.1,9.22650945,19.3736645,2.88776942
18,3.15,9.46661941,19.3606588,2.93624184
18,3.2,9.70905664,19.347854,2.98474727
18,3.25,9.95383504,19.3352472,3.03328477
18,3.3,10.2009696,19.3228355,3.08185339
18,3.35,10.4504764,19.310616,3.13045225
18,3.4,10.7023724,19.2985855,3.17908048
18,3.45,10.9566757,19.2867412,3.22773723
18,3.5,11.2134054,19.27508,3.2764217
18.5,1,1.37427452,20.6376728,0.900264757
18.5,1.05,1.50311451,20.6193812,0.946079994
18.5,1.1,1.63633432,20.6007843,0.991987197
18.5,1.15,1.77377059,20.581931,1.03798623
18.5,1.2,1.91526781,20.562867,1.08407668
18.5,1.25,2.0606785,20.5436357,1.13025789
18.5,1.3,2.20986332,20.5242774,1.176529
18.5,1.35,2.3626911,20.5048297,1.22288894
18.5,1.4,2.51903874,20.4853274,1.26933649
18.5,1.45,2.67879108,20.4658026,1.31587028
18.5,1.5,2.84184069,20.4462848,1.36248883
18.5,1.55,3.00808766,20.4268012,1.40919056
18.5,1.6,3.17743928,20.4073763,1.4559738
18.5,1.65,3.34980982,20.3880325,1.50283682
18.5,1.7,3.52512015,20.3687901,1.54977785
18.5,1.75,3.70329749,20.3496671,1.59679508
18.5,1.8,3.88427505,20.33068,1.64388666
18.5,1.85,4.06799173,20.3118432,1.69105074
18.5,1.9,4.25439182,20.2931697,1.73828548
18.5,1.95,4.4434247,20.2746706,1.78558901
18.5,2,4.63504452,20.2563561,1.8329595
18.5,2.05,4.82920994,20.2382346,1.88039511
18.5,2.1,5.02588387,20.2203136,1.92789406
18.5,2.15,5.2250332,20.2025994,1.97545456
18.5,2.2,5.42662855,20.1850973,2.02307486
18.5,2.25,5.63064407,20.1678117,2.07075325
18.5,2.3,5.83705721,20.1507461,2.11848806
18.5,2.35,6.0458485,20.1339032,2.16627763
18.5,2.4,6.2570014,20.1172852,2.21412036
18.5,2.45,6.4705021,20.1008935,2.2620147
18.5,2.5,6.68633933,20.084729,2.30995911
18.5,2.55,6.90450428,20.068792,2.35795212
18.5,2.6,7.12499037,20.0530825,2.40599227
18.5,2.65,7.34779321,20.0376,2.45407818
18.5,2.7,7.57291038,20.0223435,2.50220848
18.5,2.75,7.8003414,20.007312,2.55038185
18.5,2.8,8.03008757,19.9925039,2.59859701
18.5,2.85,8.26215192,19.9779175,2.64685272
18.5,2.9,8.49653907,19.9635508,2.69514778
18.5,2.95,8.73325519,19.9494018,2.74348103
18.5,3,8.97230791,19.935468,2.79185133
18.5,3.05,9.21370623,19.921747,2.84025761
18.5,3.1,9.4574605,19.9082361,2.88869879
18.5,3.15,9.70358232,19.8949328,2.93717387
18.5,3.2,9.95208451,19.8818342,2.98568186
18.5,3.25,10.202981,19.8689373,3.03422179
18.5,3.3,10.456287,19.8562394,3.08279276
18.5,3.35,10.7120187,19.8437373,3.13139386
18.5,3.4,10.9701931,19.8314282,3.18002423
18.5,3.45,11.2308287,19.8193088,3.22868304
18.5,3.5,11.4939445,19.8073762,3.27736949
19,1,1.40654896,21.1864647,0.900841922
19,1.05,1.53846629,21.1678537,0.946677413
19,1.1,1.67487483,21.1489293,0.992604
19,1.15,1.81560749,21.129741,1.03862156
19,1.2,1.96050508,21.1103356,1.08472972
19,1.25,2.10941661,21.0907569,1.13092783
19,1.3,2.26219937,21.071046,1.17721506
19,1.35,2.41871892,21.0512413,1.22359038
19,1.4,2.57884907,21.0313781,1.27005258
19,1.45,2.7424717,21.0114892,1.31660033
19,1.5,2.90947659,20.9916047,1.36323217
19,1.55,3.07976116,20.9717523,1.40994655
19,1.6,3.25323021,20.9519571,1.45674184
19,1.65,3.42979563,20.932242,1.50361633
19,1.7,3.60937609,20.9126277,1.55056828
19,1.75,3.79189673,20.8931327,1.59759588
19,1.8,3.97728881,20.8737738,1.64469734
19,1.85,4.16548942,20.8545659,1.69187083
19,1.9,4.35644116,20.8355221,1.73911451
19,1.95,4.55009182,20.8166543,1.78642655
19,2,4.74639411,20.7979725,1.83380514
19,2.05,4.94530535,20.7794856,1.88124847
19,2.1,5.14678718,20.7612013,1.92875476
19,2.15,5.35080536,20.7431262,1.97632224
19,2.2,5.55732946,20.7252656,2.0239492
19,2.25,5.76633266,20.7076243,2.07163393
19,2.3,5.97779151,20.6902058,2.11937477
19,2.35,6.19168577,20.6730131,2.1671701
19,2.4,6.40799815,20.6560483,2.21501832
19,2.45,6.62671418,20.6393132,2.26291788
19,2.5,6.84782203,20.6228085,2.31086728
19,2.55,7.07131232,20.6065348,2.35886504
19,2.6,7.29717804,20.5904921,2.40690974
19,2.65,7.52541436,20.5746799,2.45499997
19,2.7,7.75601851,20.5590974,2.5031344
19,2.75,7.9889897,20.5437434,2.55131172
19,2.8,8.22432897,20.5286166,2.59953065
19,2.85,8.46203912,20.5137152,2.64778996
19,2.9,8.7021246,20.4990373,2.69608846
19,2.95,8.94459145,20.4845807,2.744425
19,3,9.18944719,20.4703431,2.79279844
19,3.05,9.43670077,20.4563221,2.84120773
19,3.1,9.68636249,20.4425149,2.88965179
19,3.15,9.93844396,20.428919,2.93812962
19,3.2,10.192958,20.4155315,2.98664024
19,3.25,10.4499187,20.4023495,3.0351827
19,3.3,10.7093413,20.38937,3.08375608
19,3.35,10.9712419,20.37659,3.1323595
19,3.4,11.2356381,20.3640066,3.18099209
19,3.45,11.5025481,20.3516165,3.22965303
19,3.5,11.7719914,20.3394168,3.27834151
19.5,1,1.43844083,21.7345657,0.901432214
19.5,1.05,1.57340335,21.7156479,0.947288463
19.5,1.1,1.71296791,21.6964087,0.993234917
19.5,1.15,1.85696369,21.6768982,1.03927148
19.5,1.2,2.00522793,21.6571639,1.08539779
19.5,1.25,2.15760614,21.6372504,1.13161324
19.5,1.3,2.31395225,21.6171994,1.17791701
19.5,1.35,2.47412862,21.5970499,1.2243081
19.5,1.4,2.63800597,21.5768381,1.27078534
19.5,1.45,2.80546326,21.5565971,1.31734742
19.5,1.5,2.97638746,21.5363579,1.36399291
19.5,1.55,3.15067335,21.5161484,1.41072029
19.5,1.6,3.32822324,21.4959944,1.45752796
19.5,1.65,3.50894665,21.4759192,1.50441423
19.5,1.7,3.69276003,21.455944,1.55137738
19.5,1.75,3.87958643,21.4360878,1.59841566
19.5,1.8,4.06935517,21.4163678,1.64552728
19.5,1.85,4.26200151,21.3967991,1.69271043
19.5,1.9,4.45746635,21.3773953,1.7399633
19.5,1.95,4.6556959,21.3581685,1.7872841
19.5,2,4.85664139,21.3391291,1.83467102
19.5,2.05,5.06025877,21.3202863,1.88212229
19.5,2.1,5.26650843,21.3016479,1.92963613
19.5,2.15,5.47535496,21.2832207,1.97721081
19.5,2.2,5.68676685,21.2650105,2.02484461
19.5,2.25,5.90071631,21.2470219,2.07253587
19.5,2.3,6.11717899,21.2292588,2.12028293
19.5,2.35,6.33613381,21.2117243,2.16808418
19.5,2.4,6.55756274,21.1944207,2.21593805
19.5,2.45,6.78145065,21.1773497,2.263843
19.5,2.5,7.00778506,21.1605123,2.31179753
19.5,2.55,7.23655608,21.1439091,2.3598002
19.5,2.6,7.46775619,21.1275402,2.40784956
19.5,2.65,7.70138013,21.1114052,2.45594426
19.5,2.7,7.93742475,21.0955033,2.50408296
19.5,2.75,8.17588892,21.0798335,2.55226434
19.5,2.8,8.4167734,21.0643943,2.60048715
19.5,2.85,8.66008076,21.049184,2.64875018
19.5,2.9,8.90581523,21.0342008,2.69705223
19.5,2.95,9.15398271,21.0194425,2.74539216
19.5,3,9.40459058,21.0049068,2.79376885
19.5,3.05,9.65764771,20.9905912,2.84218123
19.5,3.1,9.91316435,20.9764931,2.89062827
19.5,3.15,10.1711521,20.9626098,2.93910894
19.5,3.2,10.4316238,20.9489385,2.98762228
19.5,3.25,10.6945935,20.9354762,3.03616735
19.5,3.3,10.9600765,20.92222,3.08474323
19.5,3.35,11.2280892,20.9091669,3.13334903
19.5,3.4,11.498649,20.8963137,3.18198391
19.5,3.45,11.7717745,20.8836574,3.23064705
19.5,3.5,12.0474852,20.8711949,3.27933764
20,1,1.46994098,22.2819614,0.902035461
20,1.05,1.60791573,22.2627495,0.947912966
20,1.1,1.75060275,22.2432082,0.993879771
20,1.15,1.89782756,22.2233883,1.0399358
20,1.2,2.04942384,22.2033379,1.08608071
20,1.25,2.20523368,22.1831023,1.13231393
20,1.3,2.36510768,22.1627239,1.17863466
20,1.35,2.52890502,22.1422423,1.22504192
20,1.4,2.69649336,22.1216941,1.27153458
20,1.45,2.86774874,22.1011134,1.31811136
20,1.5,3.04255536,22.0805313,1.36477086
20,1.55,3.22080536,22.0599767,1.41151158
20,1.6,3.40239855,22.0394755,1.45833195
20,1.65,3.5872421,22.0190518,1.50523031
20,1.7,3.77525023,21.998727,1.55220498
20,1.75,3.96634391,21.9785206,1.59925422
20,1.8,4.16045049,21.9584502,1.64637627
20,1.85,4.3575034,21.9385313,1.69356935
20,1.9,4.55744183,21.9187778,1.74083168
20,1.95,4.76021038,21.8992021,1.78816148
20,2,4.9657588,21.879815,1.83555696
20,2.05,5.17404166,21.8606258,1.88301638
20,2.1,5.38501808,21.8416427,1.93053799
20,2.15,5.59865145,21.8228726,1.97812007
20,2.2,5.81490919,21.8043216,2.02576092
20,2.25,6.03376249,21.7859944,2.0734589
20,2.3,6.25518608,21.7678952,2.12121235
20,2.35,6.47915805,21.7500271,2.1690197
20,2.4,6.70565959,21.7323926,2.21687939
20,2.45,6.93467486,21.7149936,2.26478988
20,2.5,7.16619078,21.6978311,2.3127497
20,2.55,7.40019686,21.6809058,2.36075741
20,2.6,7.63668507,21.6642179,2.4088116
20,2.65,7.87564971,21.6477671,2.45691089
20,2.7,8.11708721,21.6315527,2.50505397
20,2.75,8.3609961,21.6155736,2.55323955
20,2.8,8.60737683,21.5998285,2.60146637
20,2.85,8.85623169,21.5843156,2.64973322
20,2.9,9.10756471,21.5690332,2.69803893
20,2.95,9.36138159,21.5539792,2.74638235
20,3,9.61768958,21.5391511,2.79476239
20,3.05,9.87649743,21.5245466,2.84317798
20,3.1,10.1378153,21.5101631,2.89162807
20,3.15,10.4016548,21.4959978,2.94011168
20,3.2,10.6680287,21.4820478,2.98862783
20,3.25,10.9369511,21.4683104,3.03717558
20,3.3,11.2084373,21.4547824,3.08575403
20,3.35,11.4825037,21.4414609,3.13436231
20,3.4,11.759168,21.4283427,3.18299955
20,3.45,12.0384487,21.4154247,3.23166495
20,3.5,12.3203656,21.4027038,3.28035772
20.5,1,1.50104032,22.8286372,0.902651486
20.5,1.05,1.64199354,22.8091442,0.948550744
20.5,1.1,1.78776862,22.7893138,0.994538379
20.5,1.15,1.93818751,22.7691974,1.04061434
20.5,1.2,2.09308038,22.7488439,1.0867783
20.5,1.25,2.25228592,22.7282991,1.13302971
20.5,1.3,2.41565146,22.707606,1.17936781
20.5,1.35,2.58303301,22.686805,1.22579165
20.5,1.4,2.75429522,22.6659331,1.27230012
20.5,1.45,2.92931121,22.645025,1.31889197
20.5,1.5,3.10796244,22.6241125,1.36556583
20.5,1.55,3.2901384,22.6032246,1.41232023
20.5,1.6,3.47573642,22.5823882,1.45915363
20.5,1.65,3.66466131,22.5616275,1.5060644
20.5,1.7,3.85682508,22.5409646,1.55305088
20.5,1.75,4.05214658,22.5204192,1.60011137
20.5,1.8,4.25055122,22.5000094,1.64724413
20.5,1.85,4.45197057,22.479751,1.69444741
20.5,1.9,4.65634209,22.4596584,1.74171945
20.5,1.95,4.86360879,22.439744,1.78905849
20.5,2,5.07371891,22.4200192,1.83646277
20.5,2.05,5.28662561,22.4004934,1.88393058
20.5,2.1,5.50228673,22.3811751,1.93146017
20.5,2.15,5.72066445,22.3620715,1.97904985
20.5,2.2,5.94172508,22.3431887,2.02669795
20.5,2.25,6.16543879,22.3245318,2.07440282
20.5,2.3,6.39177938,22.3061051,2.12216286
20.5,2.35,6.62072406,22.2879118,2.16997649
20.5,2.4,6.85225324,22.2699546,2.21784215
20.5,2.45,7.08635035,22.2522354,2.26575835
20.5,2.5,7.32300167,22.2347556,2.31372362
20.5,2.55,7.5621961,22.2175158,2.36173652
20.5,2.6,7.80392509,22.2005163,2.40979566
20.5,2.65,8.04818245,22.1837568,2.45789969
20.5,2.7,8.2949642,22.1672368,2.50604729
20.5,2.75,8.54426848,22.1509552,2.55423718
20.5,2.8,8.7960954,22.1349107,2.60246813
20.5,2.85,9.05044699,22.1191017,2.65073892
20.5,2.9,9.30732702,22.1035264,2.6990484
20.5,2.95,9.56674099,22.0881826,2.74739543
20.5,3,9.82869597,22.0730682,2.79577891
20.5,3.05,10.0932006,22.0581805,2.8441978
20.5,3.1,10.3602649,22.0435171,2.89265105
20.5,3.15,10.6299004,22.0290752,2.94113768
20.5,3.2,10.9021199,22.014852,2.98965672
20.5,3.25,11.1769375,22.0008446,3.03820725
20.5,3.3,11.4543685,21.9870498,3.08678835
20.5,3.35,11.7344293,21.9734648,3.13539917
20.5,3.4,12.0171376,21.9600864,3.18403886
20.5,3.45,12.3025122,21.9469114,3.2327066
20.5,3.5,12.5905727,21.9339367,3.28140161
21,1,1.53172985,23.3745791,0.903280109
21,1.05,1.67562696,23.354818,0.949201612
21,1.1,1.82445489,23.3347116,0.995210553
21,1.15,1.97803206,23.3143118,1.0413069
21,1.2,2.1361852,23.2936682,1.08749036
21,1.25,2.29874964,23.2728273,1.1337604
21,1.3,2.46556947,23.2518326,1.18011629
21,1.35,2.63649759,23.230725,1.2265571
21,1.4,2.81139563,23.2095422,1.27308176
21,1.45,2.99013384,23.1883193,1.31968905
21,1.5,3.17259092,23.1670886,1.36637762
21,1.55,3.35865376,23.1458799,1.41314604
21,1.6,3.5482172,23.1247203,1.4599928
21,1.65,3.74118369,23.1036344,1.50691629
21,1.7,3.93746302,23.0826449,1.5539149
21,1.75,4.13697195,23.061772,1.60098692
21,1.8,4.3396339,23.0410338,1.64813067
21,1.85,4.54537859,23.0204469,1.69534441
21,1.9,4.75414176,23.0000257,1.74262641
21,1.95,4.96586478,22.9797832,1.78997494
21,2,5.18049436,22.9597308,1.83738827
21,2.05,5.39798229,22.9398784,1.88486467
21,2.1,5.61828506,22.9202346,1.93240247
21,2.15,5.84136365,22.9008069,1.97999996
21,2.2,6.06718323,22.8816016,2.0276555
21,2.25,6.29571294,22.862624,2.07536747
21,2.3,6.5269256,22.8438785,2.12313428
21,2.35,6.76079755,22.8253686,2.17095435
21,2.4,6.99730839,22.807097,2.21882616
21,2.45,7.23644081,22.7890659,2.26674823
21,2.5,7.47818038,22.7712766,2.31471909
21,2.55,7.72251544,22.7537299,2.36273734
21,2.6,7.96943685,22.7364262,2.41080158
21,2.65,8.21893792,22.7193654,2.45891048
21,2.7,8.47101422,22.7025469,2.50706273
21,2.75,8.7256635,22.6859697,2.55525707
21,2.8,8.98288552,22.6696326,2.60349226
21,2.85,9.24268199,22.653534,2.65176711
21,2.9,9.50505641,22.6376721,2.70008047
21,2.95,9.77001406,22.6220449,2.74843121
21,3,10.0375618,22.60665,2.79681825
21,3.05,10.3077081,22.5914851,2.84524053
21,3.1,10.580463,22.5765476,2.89369704
21,3.15,10.8558378,22.5618347,2.94218678
21,3.2,11.1338452,22.5473437,2.9907088
21,3.25,11.4144993,22.5330715,3.03926219
21,3.3,11.6978154,22.5190152,3.08784603
21,3.35,11.98381,22.5051717,3.13645948
21,3.4,12.2725008,22.491538,3.18510168
21,3.45,12.5639065,22.4781107,3.23377183
21,3.5,12.8580471,22.4648868,3.28246915
21.5,1,1.56200062,23.9197732,0.903921145
21.5,1.05,1.70880625,23.8997572,0.949865382
21.5,1.1,1.860651,23.8793879,0.995896103
21.5,1.15,2.01734981,23.8587181,1.0420133
21.5,1.2,2.17872603,23.8377977,1.08821669
21.5,1.25,2.3446117,23.8166738,1.13450579
21.5,1.3,2.51484771,23.7953906,1.18087987
21.5,1.35,2.68928384,23.7739894,1.22733806
21.5,1.4,2.86777877,23.7525085,1.27387929
21.5,1.45,3.05019988,23.7309836,1.32050239
21.5,1.5,3.23642314,23.7094474,1.36720603
21.5,1.55,3.42633285,23.6879302,1.41398882
21.5,1.6,3.61982135,23.6664595,1.46084926
21.5,1.65,3.81678876,23.6450605,1.50778579
21.5,1.7,4.01714263,23.6237562,1.55479681
21.5,1.75,4.22079762,23.6025672,1.60188067
21.5,1.8,4.42767517,23.5815121,1.64903568
21.5,1.85,4.63770316,23.5606077,1.69626016
21.5,1.9,4.85081555,23.5398688,1.74355238
21.5,1.95,5.06695208,23.5193087,1.79091064
21.5,2,5.28605795,23.4989391,1.83833324
21.5,2.05,5.5080835,23.4787702,1.88581849
21.5,2.1,5.73298389,23.4588108,1.93336469
21.5,2.15,5.96071888,23.4390686,1.98097021
21.5,2.2,6.19125248,23.4195502,2.0286334
21.5,2.25,6.42455277,23.400261,2.07635266
21.5,2.3,6.66059159,23.3812057,2.12412641
21.5,2.35,6.89934437,23.3623879,2.17195311
21.5,2.4,7.14078988,23.3438104,2.21983124
21.5,2.45,7.38491005,23.3254756,2.26775934
21.5,2.5,7.63168975,23.3073848,2.31573596
21.5,2.55,7.88111667,23.2895391,2.36375969
21.5,2.6,8.13318111,23.2719389,2.41182918
21.5,2.65,8.38787584,23.2545842,2.45994309
21.5,2.7,8.64519597,23.2374743,2.50810012
21.5,2.75,8.90513882,23.2206086,2.55629903
21.5,2.8,9.16770378,23.2039857,2.60453859
21.5,2.85,9.43289222,23.1876042,2.65281762
21.5,2.9,9.70070736,23.1714623,2.70113498
21.5,2.95,9.9711542,23.1555579,2.74948954
21.5,3,10.2442394,23.1398888,2.79788023
21.5,3.05,10.5199713,23.1244527,2.84630601
21.5,3.1,10.7983597,23.1092469,2.89476587
21.5,3.15,11.0794158,23.0942687,2.94325882
21.5,3.2,11.3631523,23.0795153,2.99178392
21.5,3.25,11.6495832,23.0649839,3.04034024
21.5,3.3,11.9387237,23.0506713,3.08892691
21.5,3.35,12.2305903,23.0365745,3.13754306
21.5,3.4,12.5252008,23.0226904,3.18618786
21.5,3.45,12.822574,23.0090158,3.2348605
21.5,3.5,13.1227297,22.9955474,3.2835602
22,1,1.5918438,24.4642059,0.904574408
22,1.05,1.74152176,24.4439482,0.950541864
22,1.1,1.89634646,24.4233295,0.996594835
22,1.15,2.05612944,24.4024029,1.04273333
22,1.2,2.22069071,24.3812191,1.0889571
22,1.25,2.38985906,24.3598256,1.13526568
22,1.3,2.56347222,24.3382671,1.18165837
22,1.35,2.74137693,24.3165855,1.22813433
22,1.4,2.92342889,24.2948196,1.27469252
22,1.45,3.10949267,24.2730055,1.32133179
22,1.5,3.29944153,24.2511765,1.36805085
